itt_id,site1,site2,site3,site1_dis,site2_dis,site3_dis
M2211291109,LA210676,LA210676,LA210676,0.421,0.421,0.421
M2211291109,LA210676,LA210676,LA210676,0.421,0.421,0.421
M2211291109,LA210676,LA210676,LA210676,0.421,0.421,0.421
M2211291109,LA210676,LA210676,LA210676,0.421,0.421,0.421
M2211291109,LA210676,LA210676,LA210676,0.421,0.421,0.421
M2211291109,LA210676,LA210676,LA210676,0.421,0.421,0.421
M2211290578,GC32000290,GC32000290,GC32000290,0.398,0.398,0.398
M2211290578,GC32000290,GC32000290,GC32000290,0.398,0.398,0.398
M2211290578,GC32000290,GC32000290,GC32000290,0.398,0.398,0.398
M2211290578,GC32000290,GC32000290,GC32000290,0.398,0.398,0.398
M2211290578,GC32000290,GC32000290,GC32000290,0.398,0.398,0.398
M2211290578,GC32000290,GC32000290,GC32000290,0.398,0.398,0.398
M2211290937,LC530060,LC530060,LC530060,61.781,61.781,61.781
M2211290937,LC530060,LC530060,LC530060,61.781,61.781,61.781
M2211290937,LC530060,LC530060,LC530060,61.781,61.781,61.781
M2211290937,LC530060,LC530060,LC530060,61.781,61.781,61.781
M2211290937,LC530060,LC530060,LC530060,61.781,61.781,61.781
M2211290937,LC530060,LC530060,LC530060,61.781,61.781,61.781
M2211290139,LC511134,LC511134,LC511134,50.338,50.338,50.338
M2211290139,LC511134,LC511134,LC511134,50.338,50.338,50.338
M2211290139,LC511134,LC511134,LC511134,50.338,50.338,50.338
M2211290139,LC511134,LC511134,LC511134,50.338,50.338,50.338
M2211290139,LC511134,LC511134,LC511134,50.338,50.338,50.338
M2211290139,LC511134,LC511134,LC511134,50.338,50.338,50.338
M2211291146,LA210782,LA210782,LA210782,0.078,0.078,0.078
M2211291146,LA210782,LA210782,LA210782,0.078,0.078,0.078
M2211291146,LA210782,LA210782,LA210782,0.078,0.078,0.078
M2211291146,LA210782,LA210782,LA210782,0.078,0.078,0.078
M2211291146,LA210782,LA210782,LA210782,0.078,0.078,0.078
M2211291146,LA210782,LA210782,LA210782,0.078,0.078,0.078
M2211290813,LC540141,LC540141,LC540141,0.423,0.423,0.423
M2211290813,LC540141,LC540141,LC540141,0.423,0.423,0.423
M2211290813,LC540141,LC540141,LC540141,0.423,0.423,0.423
M2211290813,LC540141,LC540141,LC540141,0.423,0.423,0.423
M2211290813,LC540141,LC540141,LC540141,0.423,0.423,0.423
M2211290813,LC540141,LC540141,LC540141,0.423,0.423,0.423
M2211290385,LN110010,LN110010,LN110010,1.191,1.191,1.191
M2211290385,LN110010,LN110010,LN110010,1.191,1.191,1.191
M2211290385,LN110010,LN110010,LN110010,1.191,1.191,1.191
M2211290385,LN110010,LN110010,LN110010,1.191,1.191,1.191
M2211290385,LN110010,LN110010,LN110010,1.191,1.191,1.191
M2211290385,LN110010,LN110010,LN110010,1.191,1.191,1.191
M2211290291,LN100302,LN100302,LN100302,5.096,5.096,5.096
M2211290291,LN100302,LN100302,LN100302,5.096,5.096,5.096
M2211290291,LN100302,LN100302,LN100302,5.096,5.096,5.096
M2211290291,LN100302,LN100302,LN100302,5.096,5.096,5.096
M2211290291,LN100302,LN100302,LN100302,5.096,5.096,5.096
M2211290291,LN100302,LN100302,LN100302,5.096,5.096,5.096
M2211290401,LN130084,LN130084,LN130084,24.091,24.091,24.091
M2211290401,LN130084,LN130084,LN130084,24.091,24.091,24.091
M2211290401,LN130084,LN130084,LN130084,24.091,24.091,24.091
M2211290401,LN130084,LN130084,LN130084,24.091,24.091,24.091
M2211290401,LN130084,LN130084,LN130084,24.091,24.091,24.091
M2211290401,LN130084,LN130084,LN130084,24.091,24.091,24.091
M2211290418,LA202050,LA202050,LA202050,0.03,0.03,0.03
M2211290418,LA202050,LA202050,LA202050,0.03,0.03,0.03
M2211290418,LA202050,LA202050,LA202050,0.03,0.03,0.03
M2211290418,LA202050,LA202050,LA202050,0.03,0.03,0.03
M2211290418,LA202050,LA202050,LA202050,0.03,0.03,0.03
M2211290418,LA202050,LA202050,LA202050,0.03,0.03,0.03
M2211291166,LA200247,LA200247,LA200247,0.04,0.04,0.04
M2211291166,LA200247,LA200247,LA200247,0.04,0.04,0.04
M2211291166,LA200247,LA200247,LA200247,0.04,0.04,0.04
M2211291166,LA200247,LA200247,LA200247,0.04,0.04,0.04
M2211291166,LA200247,LA200247,LA200247,0.04,0.04,0.04
M2211291166,LA200247,LA200247,LA200247,0.04,0.04,0.04
M2211290340,LC511994,LC511994,LC511994,0.571,0.571,0.571
M2211290340,LC511994,LC511994,LC511994,0.571,0.571,0.571
M2211290340,LC511994,LC511994,LC511994,0.571,0.571,0.571
M2211290340,LC511994,LC511994,LC511994,0.571,0.571,0.571
M2211290340,LC511994,LC511994,LC511994,0.571,0.571,0.571
M2211290340,LC511994,LC511994,LC511994,0.571,0.571,0.571
M2211290474,LA200588,LA200588,LA200588,0.25,0.25,0.25
M2211290474,LA200588,LA200588,LA200588,0.25,0.25,0.25
M2211290474,LA200588,LA200588,LA200588,0.25,0.25,0.25
M2211290474,LA200588,LA200588,LA200588,0.25,0.25,0.25
M2211290474,LA200588,LA200588,LA200588,0.25,0.25,0.25
M2211290474,LA200588,LA200588,LA200588,0.25,0.25,0.25
M2211290895,LN140443,LN140443,LN140443,7.151,7.151,7.151
M2211290895,LN140443,LN140443,LN140443,7.151,7.151,7.151
M2211290895,LN140443,LN140443,LN140443,7.151,7.151,7.151
M2211290895,LN140443,LN140443,LN140443,7.151,7.151,7.151
M2211290895,LN140443,LN140443,LN140443,7.151,7.151,7.151
M2211290895,LN140443,LN140443,LN140443,7.151,7.151,7.151
M2211290005,LS720740,LS720740,LS720740,16.313,16.313,16.313
M2211290005,LS720740,LS720740,LS720740,16.313,16.313,16.313
M2211290005,LS720740,LS720740,LS720740,16.313,16.313,16.313
M2211290005,LS720740,LS720740,LS720740,16.313,16.313,16.313
M2211290005,LS720740,LS720740,LS720740,16.313,16.313,16.313
M2211290005,LS720740,LS720740,LS720740,16.313,16.313,16.313
M2211290162,LN101911,LN101911,LN101911,2.737,2.737,2.737
M2211290162,LN101911,LN101911,LN101911,2.737,2.737,2.737
M2211290162,LN101911,LN101911,LN101911,2.737,2.737,2.737
M2211290162,LN101911,LN101911,LN101911,2.737,2.737,2.737
M2211290162,LN101911,LN101911,LN101911,2.737,2.737,2.737
M2211290162,LN101911,LN101911,LN101911,2.737,2.737,2.737
M2211290909,LC510822,LC510822,LC510822,0.227,0.227,0.227
M2211290909,LC510822,LC510822,LC510822,0.227,0.227,0.227
M2211290909,LC510822,LC510822,LC510822,0.227,0.227,0.227
M2211290909,LC510822,LC510822,LC510822,0.227,0.227,0.227
M2211290909,LC510822,LC510822,LC510822,0.227,0.227,0.227
M2211290909,LC510822,LC510822,LC510822,0.227,0.227,0.227
M2211291185,LA200609,LA200609,LA200609,7.077,7.077,7.077
M2211291185,LA200609,LA200609,LA200609,7.077,7.077,7.077
M2211291185,LA200609,LA200609,LA200609,7.077,7.077,7.077
M2211291185,LA200609,LA200609,LA200609,7.077,7.077,7.077
M2211291185,LA200609,LA200609,LA200609,7.077,7.077,7.077
M2211291185,LA200609,LA200609,LA200609,7.077,7.077,7.077
M2211290567,LN110509,LN110509,LN110509,0.229,0.229,0.229
M2211290567,LN110509,LN110509,LN110509,0.229,0.229,0.229
M2211290567,LN110509,LN110509,LN110509,0.229,0.229,0.229
M2211290567,LN110509,LN110509,LN110509,0.229,0.229,0.229
M2211290567,LN110509,LN110509,LN110509,0.229,0.229,0.229
M2211290567,LN110509,LN110509,LN110509,0.229,0.229,0.229
M2211290747,LA220234,LA220234,LA220234,0.392,0.392,0.392
M2211290747,LA220234,LA220234,LA220234,0.392,0.392,0.392
M2211290747,LA220234,LA220234,LA220234,0.392,0.392,0.392
M2211290747,LA220234,LA220234,LA220234,0.392,0.392,0.392
M2211290747,LA220234,LA220234,LA220234,0.392,0.392,0.392
M2211290747,LA220234,LA220234,LA220234,0.392,0.392,0.392
M2211290009,LS700175,LS700175,LS700175,206.771,206.771,206.771
M2211290009,LS700175,LS700175,LS700175,206.771,206.771,206.771
M2211290009,LS700175,LS700175,LS700175,206.771,206.771,206.771
M2211290009,LS700175,LS700175,LS700175,206.771,206.771,206.771
M2211290009,LS700175,LS700175,LS700175,206.771,206.771,206.771
M2211290009,LS700175,LS700175,LS700175,206.771,206.771,206.771
M2211290127,LA210309,LA210309,LA210309,2.024,2.024,2.024
M2211290127,LA210309,LA210309,LA210309,2.024,2.024,2.024
M2211290127,LA210309,LA210309,LA210309,2.024,2.024,2.024
M2211290127,LA210309,LA210309,LA210309,2.024,2.024,2.024
M2211290127,LA210309,LA210309,LA210309,2.024,2.024,2.024
M2211290127,LA210309,LA210309,LA210309,2.024,2.024,2.024
M2211290556,LC520054,LC520054,LC520054,1.242,1.242,1.242
M2211290556,LC520054,LC520054,LC520054,1.242,1.242,1.242
M2211290556,LC520054,LC520054,LC520054,1.242,1.242,1.242
M2211290556,LC520054,LC520054,LC520054,1.242,1.242,1.242
M2211290556,LC520054,LC520054,LC520054,1.242,1.242,1.242
M2211290556,LC520054,LC520054,LC520054,1.242,1.242,1.242
M2211291153,LS710339,LS710339,LS710339,10.728,10.728,10.728
M2211291153,LS710339,LS710339,LS710339,10.728,10.728,10.728
M2211291153,LS710339,LS710339,LS710339,10.728,10.728,10.728
M2211291153,LS710339,LS710339,LS710339,10.728,10.728,10.728
M2211291153,LS710339,LS710339,LS710339,10.728,10.728,10.728
M2211291153,LS710339,LS710339,LS710339,10.728,10.728,10.728
M2211290430,LS705192,LS705192,LS705192,1.914,1.914,1.914
M2211290430,LS705192,LS705192,LS705192,1.914,1.914,1.914
M2211290430,LS705192,LS705192,LS705192,1.914,1.914,1.914
M2211290430,LS705192,LS705192,LS705192,1.914,1.914,1.914
M2211290430,LS705192,LS705192,LS705192,1.914,1.914,1.914
M2211290430,LS705192,LS705192,LS705192,1.914,1.914,1.914
M2211290763,LS710298,LS710298,LS710298,0.492,0.492,0.492
M2211290763,LS710298,LS710298,LS710298,0.492,0.492,0.492
M2211290763,LS710298,LS710298,LS710298,0.492,0.492,0.492
M2211290763,LS710298,LS710298,LS710298,0.492,0.492,0.492
M2211290763,LS710298,LS710298,LS710298,0.492,0.492,0.492
M2211290763,LS710298,LS710298,LS710298,0.492,0.492,0.492
M2211290193,LS721995,LS721995,LS721995,12.178,12.178,12.178
M2211290193,LS721995,LS721995,LS721995,12.178,12.178,12.178
M2211290193,LS721995,LS721995,LS721995,12.178,12.178,12.178
M2211290193,LS721995,LS721995,LS721995,12.178,12.178,12.178
M2211290193,LS721995,LS721995,LS721995,12.178,12.178,12.178
M2211290193,LS721995,LS721995,LS721995,12.178,12.178,12.178
M2211290196,LS721995,LS721995,LS721995,0.023,0.023,0.023
M2211290196,LS721995,LS721995,LS721995,0.023,0.023,0.023
M2211290196,LS721995,LS721995,LS721995,0.023,0.023,0.023
M2211290196,LS721995,LS721995,LS721995,0.023,0.023,0.023
M2211290196,LS721995,LS721995,LS721995,0.023,0.023,0.023
M2211290196,LS721995,LS721995,LS721995,0.023,0.023,0.023
M2211290529,LA202045,LA202045,LA202045,0.057,0.057,0.057
M2211290529,LA202045,LA202045,LA202045,0.057,0.057,0.057
M2211290529,LA202045,LA202045,LA202045,0.057,0.057,0.057
M2211290529,LA202045,LA202045,LA202045,0.057,0.057,0.057
M2211290529,LA202045,LA202045,LA202045,0.057,0.057,0.057
M2211290529,LA202045,LA202045,LA202045,0.057,0.057,0.057
M2211290689,LC520017,LC520017,LC520017,1.522,1.522,1.522
M2211290689,LC520017,LC520017,LC520017,1.522,1.522,1.522
M2211290689,LC520017,LC520017,LC520017,1.522,1.522,1.522
M2211290689,LC520017,LC520017,LC520017,1.522,1.522,1.522
M2211290689,LC520017,LC520017,LC520017,1.522,1.522,1.522
M2211290689,LC520017,LC520017,LC520017,1.522,1.522,1.522
M2211290069,LN102615,LN102615,LN102615,0.136,0.136,0.136
M2211290069,LN102615,LN102615,LN102615,0.136,0.136,0.136
M2211290069,LN102615,LN102615,LN102615,0.136,0.136,0.136
M2211290069,LN102615,LN102615,LN102615,0.136,0.136,0.136
M2211290069,LN102615,LN102615,LN102615,0.136,0.136,0.136
M2211290069,LN102615,LN102615,LN102615,0.136,0.136,0.136
M2211290947,LS722103,LS722103,LS722103,0.126,0.126,0.126
M2211290947,LS722103,LS722103,LS722103,0.126,0.126,0.126
M2211290947,LS722103,LS722103,LS722103,0.126,0.126,0.126
M2211290947,LS722103,LS722103,LS722103,0.126,0.126,0.126
M2211290947,LS722103,LS722103,LS722103,0.126,0.126,0.126
M2211290947,LS722103,LS722103,LS722103,0.126,0.126,0.126
M2211291149,LA200229,LA200229,LA200229,0.176,0.176,0.176
M2211291149,LA200229,LA200229,LA200229,0.176,0.176,0.176
M2211291149,LA200229,LA200229,LA200229,0.176,0.176,0.176
M2211291149,LA200229,LA200229,LA200229,0.176,0.176,0.176
M2211291149,LA200229,LA200229,LA200229,0.176,0.176,0.176
M2211291149,LA200229,LA200229,LA200229,0.176,0.176,0.176
M2211291100,LC510001,LC510001,LC510001,0.21,0.21,0.21
M2211291100,LC510001,LC510001,LC510001,0.21,0.21,0.21
M2211291100,LC510001,LC510001,LC510001,0.21,0.21,0.21
M2211291100,LC510001,LC510001,LC510001,0.21,0.21,0.21
M2211291100,LC510001,LC510001,LC510001,0.21,0.21,0.21
M2211291100,LC510001,LC510001,LC510001,0.21,0.21,0.21
M2211291196,LS721371,LS721371,LS721371,0.295,0.295,0.295
M2211291196,LS721371,LS721371,LS721371,0.295,0.295,0.295
M2211291196,LS721371,LS721371,LS721371,0.295,0.295,0.295
M2211291196,LS721371,LS721371,LS721371,0.295,0.295,0.295
M2211291196,LS721371,LS721371,LS721371,0.295,0.295,0.295
M2211291196,LS721371,LS721371,LS721371,0.295,0.295,0.295
M2211290352,LN101628,LN101628,LN101628,0.148,0.148,0.148
M2211290352,LN101628,LN101628,LN101628,0.148,0.148,0.148
M2211290352,LN101628,LN101628,LN101628,0.148,0.148,0.148
M2211290352,LN101628,LN101628,LN101628,0.148,0.148,0.148
M2211290352,LN101628,LN101628,LN101628,0.148,0.148,0.148
M2211290352,LN101628,LN101628,LN101628,0.148,0.148,0.148
M2211290771,LC520214,LC520214,LC520214,5.672,5.672,5.672
M2211290771,LC520214,LC520214,LC520214,5.672,5.672,5.672
M2211290771,LC520214,LC520214,LC520214,5.672,5.672,5.672
M2211290771,LC520214,LC520214,LC520214,5.672,5.672,5.672
M2211290771,LC520214,LC520214,LC520214,5.672,5.672,5.672
M2211290771,LC520214,LC520214,LC520214,5.672,5.672,5.672
M2211291130,LA220023,LA220023,LA220023,0.186,0.186,0.186
M2211291130,LA220023,LA220023,LA220023,0.186,0.186,0.186
M2211291130,LA220023,LA220023,LA220023,0.186,0.186,0.186
M2211291130,LA220023,LA220023,LA220023,0.186,0.186,0.186
M2211291130,LA220023,LA220023,LA220023,0.186,0.186,0.186
M2211291130,LA220023,LA220023,LA220023,0.186,0.186,0.186
M2211290823,LC511140,LC511140,LC511140,20.739,20.739,20.739
M2211290823,LC511140,LC511140,LC511140,20.739,20.739,20.739
M2211290823,LC511140,LC511140,LC511140,20.739,20.739,20.739
M2211290823,LC511140,LC511140,LC511140,20.739,20.739,20.739
M2211290823,LC511140,LC511140,LC511140,20.739,20.739,20.739
M2211290823,LC511140,LC511140,LC511140,20.739,20.739,20.739
M2211290364,LA201744,LA201744,LA201744,9.629,9.629,9.629
M2211290364,LA201744,LA201744,LA201744,9.629,9.629,9.629
M2211290364,LA201744,LA201744,LA201744,9.629,9.629,9.629
M2211290364,LA201744,LA201744,LA201744,9.629,9.629,9.629
M2211290364,LA201744,LA201744,LA201744,9.629,9.629,9.629
M2211290364,LA201744,LA201744,LA201744,9.629,9.629,9.629
M2211290851,LS710729,LS710729,LS710729,0.803,0.803,0.803
M2211290851,LS710729,LS710729,LS710729,0.803,0.803,0.803
M2211290851,LS710729,LS710729,LS710729,0.803,0.803,0.803
M2211290851,LS710729,LS710729,LS710729,0.803,0.803,0.803
M2211290851,LS710729,LS710729,LS710729,0.803,0.803,0.803
M2211290851,LS710729,LS710729,LS710729,0.803,0.803,0.803
M2211290958,LA200055,LA200055,LA200055,,,
M2211290958,LA200055,LA200055,LA200055,,,
M2211290958,LA200055,LA200055,LA200055,,,
M2211290958,LA200055,LA200055,LA200055,,,
M2211290958,LA200055,LA200055,LA200055,,,
M2211290958,LA200055,LA200055,LA200055,,,
M2211290562,LC511744,LC511744,LC511744,0.55,0.55,0.55
M2211290562,LC511744,LC511744,LC511744,0.55,0.55,0.55
M2211290562,LC511744,LC511744,LC511744,0.55,0.55,0.55
M2211290562,LC511744,LC511744,LC511744,0.55,0.55,0.55
M2211290562,LC511744,LC511744,LC511744,0.55,0.55,0.55
M2211290562,LC511744,LC511744,LC511744,0.55,0.55,0.55
M2211290630,LA211857,LA211857,LA211857,1.219,1.219,1.219
M2211290630,LA211857,LA211857,LA211857,1.219,1.219,1.219
M2211290630,LA211857,LA211857,LA211857,1.219,1.219,1.219
M2211290630,LA211857,LA211857,LA211857,1.219,1.219,1.219
M2211290630,LA211857,LA211857,LA211857,1.219,1.219,1.219
M2211290630,LA211857,LA211857,LA211857,1.219,1.219,1.219
M2211290386,LN101988,LN101988,LN101988,0.221,0.221,0.221
M2211290386,LN101988,LN101988,LN101988,0.221,0.221,0.221
M2211290386,LN101988,LN101988,LN101988,0.221,0.221,0.221
M2211290386,LN101988,LN101988,LN101988,0.221,0.221,0.221
M2211290386,LN101988,LN101988,LN101988,0.221,0.221,0.221
M2211290386,LN101988,LN101988,LN101988,0.221,0.221,0.221
M2211290679,LA200229,LA200229,LA200229,0.173,0.173,0.173
M2211290679,LA200229,LA200229,LA200229,0.173,0.173,0.173
M2211290679,LA200229,LA200229,LA200229,0.173,0.173,0.173
M2211290679,LA200229,LA200229,LA200229,0.173,0.173,0.173
M2211290679,LA200229,LA200229,LA200229,0.173,0.173,0.173
M2211290679,LA200229,LA200229,LA200229,0.173,0.173,0.173
M2211291062,LA211386,LA211386,LA211386,142.372,142.372,142.372
M2211291062,LA211386,LA211386,LA211386,142.372,142.372,142.372
M2211291062,LA211386,LA211386,LA211386,142.372,142.372,142.372
M2211291062,LA211386,LA211386,LA211386,142.372,142.372,142.372
M2211291062,LA211386,LA211386,LA211386,142.372,142.372,142.372
M2211291062,LA211386,LA211386,LA211386,142.372,142.372,142.372
M2211291172,LS710628,LS710628,LS710628,0.07,0.07,0.07
M2211291172,LS710628,LS710628,LS710628,0.07,0.07,0.07
M2211291172,LS710628,LS710628,LS710628,0.07,0.07,0.07
M2211291172,LS710628,LS710628,LS710628,0.07,0.07,0.07
M2211291172,LS710628,LS710628,LS710628,0.07,0.07,0.07
M2211291172,LS710628,LS710628,LS710628,0.07,0.07,0.07
M2211290141,LN100112,LN100112,LN100112,0.335,0.335,0.335
M2211290141,LN100112,LN100112,LN100112,0.335,0.335,0.335
M2211290141,LN100112,LN100112,LN100112,0.335,0.335,0.335
M2211290141,LN100112,LN100112,LN100112,0.335,0.335,0.335
M2211290141,LN100112,LN100112,LN100112,0.335,0.335,0.335
M2211290141,LN100112,LN100112,LN100112,0.335,0.335,0.335
M2211291067,LN140037,LN140037,LN140037,3.776,3.776,3.776
M2211291067,LN140037,LN140037,LN140037,3.776,3.776,3.776
M2211291067,LN140037,LN140037,LN140037,3.776,3.776,3.776
M2211291067,LN140037,LN140037,LN140037,3.776,3.776,3.776
M2211291067,LN140037,LN140037,LN140037,3.776,3.776,3.776
M2211291067,LN140037,LN140037,LN140037,3.776,3.776,3.776
M2211291060,LA201036,LA201036,LA201036,0.107,0.107,0.107
M2211291060,LA201036,LA201036,LA201036,0.107,0.107,0.107
M2211291060,LA201036,LA201036,LA201036,0.107,0.107,0.107
M2211291060,LA201036,LA201036,LA201036,0.107,0.107,0.107
M2211291060,LA201036,LA201036,LA201036,0.107,0.107,0.107
M2211291060,LA201036,LA201036,LA201036,0.107,0.107,0.107
M2211290721,LA200397,LA200397,LA200397,0.394,0.394,0.394
M2211290721,LA200397,LA200397,LA200397,0.394,0.394,0.394
M2211290721,LA200397,LA200397,LA200397,0.394,0.394,0.394
M2211290721,LA200397,LA200397,LA200397,0.394,0.394,0.394
M2211290721,LA200397,LA200397,LA200397,0.394,0.394,0.394
M2211290721,LA200397,LA200397,LA200397,0.394,0.394,0.394
M2211290021,LC511338,LC511338,LC511338,0.267,0.267,0.267
M2211290021,LC511338,LC511338,LC511338,0.267,0.267,0.267
M2211290021,LC511338,LC511338,LC511338,0.267,0.267,0.267
M2211290021,LC511338,LC511338,LC511338,0.267,0.267,0.267
M2211290021,LC511338,LC511338,LC511338,0.267,0.267,0.267
M2211290021,LC511338,LC511338,LC511338,0.267,0.267,0.267
M2211290185,LS721802,LS721802,LS721802,0.983,0.983,0.983
M2211290185,LS721802,LS721802,LS721802,0.983,0.983,0.983
M2211290185,LS721802,LS721802,LS721802,0.983,0.983,0.983
M2211290185,LS721802,LS721802,LS721802,0.983,0.983,0.983
M2211290185,LS721802,LS721802,LS721802,0.983,0.983,0.983
M2211290185,LS721802,LS721802,LS721802,0.983,0.983,0.983
M2211290502,LC520041,LC520041,LC520041,0.878,0.878,0.878
M2211290502,LC520041,LC520041,LC520041,0.878,0.878,0.878
M2211290502,LC520041,LC520041,LC520041,0.878,0.878,0.878
M2211290502,LC520041,LC520041,LC520041,0.878,0.878,0.878
M2211290502,LC520041,LC520041,LC520041,0.878,0.878,0.878
M2211290502,LC520041,LC520041,LC520041,0.878,0.878,0.878
M2211290491,LC520041,LC520041,LC520041,0.309,0.309,0.309
M2211290491,LC520041,LC520041,LC520041,0.309,0.309,0.309
M2211290491,LC520041,LC520041,LC520041,0.309,0.309,0.309
M2211290491,LC520041,LC520041,LC520041,0.309,0.309,0.309
M2211290491,LC520041,LC520041,LC520041,0.309,0.309,0.309
M2211290491,LC520041,LC520041,LC520041,0.309,0.309,0.309
M2211290287,LA211697,LA211697,LA211697,7.36,7.36,7.36
M2211290287,LA211697,LA211697,LA211697,7.36,7.36,7.36
M2211290287,LA211697,LA211697,LA211697,7.36,7.36,7.36
M2211290287,LA211697,LA211697,LA211697,7.36,7.36,7.36
M2211290287,LA211697,LA211697,LA211697,7.36,7.36,7.36
M2211290287,LA211697,LA211697,LA211697,7.36,7.36,7.36
M2211290503,LC530165,LC530165,LC530165,0.468,0.468,0.468
M2211290503,LC530165,LC530165,LC530165,0.468,0.468,0.468
M2211290503,LC530165,LC530165,LC530165,0.468,0.468,0.468
M2211290503,LC530165,LC530165,LC530165,0.468,0.468,0.468
M2211290503,LC530165,LC530165,LC530165,0.468,0.468,0.468
M2211290503,LC530165,LC530165,LC530165,0.468,0.468,0.468
M2211290383,LC510895,LC510895,LC510895,0.891,0.891,0.891
M2211290383,LC510895,LC510895,LC510895,0.891,0.891,0.891
M2211290383,LC510895,LC510895,LC510895,0.891,0.891,0.891
M2211290383,LC510895,LC510895,LC510895,0.891,0.891,0.891
M2211290383,LC510895,LC510895,LC510895,0.891,0.891,0.891
M2211290383,LC510895,LC510895,LC510895,0.891,0.891,0.891
M2211290824,LS730164,LS730164,LS730164,11.225,11.225,11.225
M2211290824,LS730164,LS730164,LS730164,11.225,11.225,11.225
M2211290824,LS730164,LS730164,LS730164,11.225,11.225,11.225
M2211290824,LS730164,LS730164,LS730164,11.225,11.225,11.225
M2211290824,LS730164,LS730164,LS730164,11.225,11.225,11.225
M2211290824,LS730164,LS730164,LS730164,11.225,11.225,11.225
M2211291107,LN110157,LN110157,LN110157,0.381,0.381,0.381
M2211291107,LN110157,LN110157,LN110157,0.381,0.381,0.381
M2211291107,LN110157,LN110157,LN110157,0.381,0.381,0.381
M2211291107,LN110157,LN110157,LN110157,0.381,0.381,0.381
M2211291107,LN110157,LN110157,LN110157,0.381,0.381,0.381
M2211291107,LN110157,LN110157,LN110157,0.381,0.381,0.381
M2211290842,LS710020,LS710020,LS710020,0.072,0.072,0.072
M2211290842,LS710020,LS710020,LS710020,0.072,0.072,0.072
